"","STUDENT__C","ID","ISDELETED","NAME","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","LASTACTIVITYDATE","LASTVIEWEDDATE","LASTREFERENCEDDATE","SCHOOL__C","ACTUAL_END_DATE__C","STARTINGGRADE__C","ENDINGGRADE__C","LIVING_ON_CAMPUS__C","DATE_LAST_VERIFIED__C","HIGHEST_SAT_SCORE__C","SOURCE__C","NOTES__C","PURSUING_DEGREE_TYPE__C","START_DATE__C","STATUS__C","TRANSFER_REASON__C","TYPE__C","MAJOR_AREA__C","STUDENT_HS_COHORT__C","NUMBER_OF_MARKING_PERIODS__C","ANTICIPATED_GRADUATION__C","FINAL_GPA__C","GRAD_YEAR__C","MAJOR__C","COLLEGE_MAJOR_DECLARED__C","OTHER_MAJOR__C","NSC_VERIFIED__C","DUAL_ENROLLMENT__C","CLASS_RANK_PERCENTILE__C","Enrollment.SCHOOL__C","School.Name","Type","ADJUSTED_6_YEAR_GRADUATION_RATE__C","COMPETITIVENESS_RANKING__C","COMPETITIVENESS_INDEX__C","student_id","local_student_id"
"1591","00380000010UhuSAAS","a08C000000DlUp4IAF",FALSE,NA,"2012-02-08T18:47:20.000Z","005C0000003CDalIAG","2013-11-01T20:50:00.000Z","005C0000003CMzbIAG","2013-11-01T20:50:00.000Z","","","","0018000000kxhlzAAA","6/15/2012",11,11,FALSE,"2/8/2012",0,"Salesforce","","High School Diploma","1/9/2012","Transferred out","Other","High School","",2013,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4516,910352
"1592","00380000010UhuSAAS","a0880000008xTNlAAM",FALSE,NA,"2010-08-25T18:00:21.000Z","00580000003U34WAAS","2012-12-19T15:38:11.000Z","005C0000003CMzbIAG","2012-12-19T15:38:11.000Z","","","","0018000000Y9ncpAAB","6/30/2009",5,8,FALSE,"",0,"Salesforce","","Certificate","9/1/2006","Graduated","","Middle School","",2013,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4516,910352
"1593","00380000010UhuSAAS","a08C000000B1YmtIAF",FALSE,NA,"2011-10-26T21:19:26.000Z","00580000003U34WAAS","2013-11-01T20:50:00.000Z","005C0000003CMzbIAG","2013-11-01T20:50:00.000Z","","","","001C000000vKovXIAS","12/16/2011",9,10,FALSE,"",0,"Salesforce","Left Da Vinci for academic reasons","High School Diploma","8/18/2009","Transferred out","Academic","High School","",2013,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4516,910352
"1594","00380000010UhuSAAS","a08C000000HT1x4IAD",FALSE,NA,"2012-08-09T18:45:58.000Z","005C0000003CDalIAG","2013-11-01T20:50:01.000Z","005C0000003CMzbIAG","2013-11-01T20:50:01.000Z","","","","0018000000kxhm0AAA","6/28/2013",12,12,FALSE,"8/9/2012",0,"Salesforce","","High School Diploma","8/14/2012","Graduated","","High School","",2013,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4516,910352
"1595","00380000010UhuSAAS","a08C000000WZpxrIAD",FALSE,NA,"2014-10-03T22:19:01.000Z","005C0000006wSJzIAM","2014-10-03T22:19:01.000Z","005C0000006wSJzIAM","2014-10-03T22:19:01.000Z","","","","0018000000Y9pSXAAZ","",NA,NA,FALSE,"10/2/2014",0,"Salesforce","","Associate's (2 year)","9/1/2014","Attending","","College","",2013,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,"0018000000Y9pSXAAZ","West Los Angeles College","Public 2 yr",21.4,"2 year (Noncompetiti",0,4516,910352
"1596","00380000010UhuSAAS","a08C000000M2fXQIAZ",FALSE,NA,"2013-06-03T04:31:47.000Z","005C0000003CDalIAG","2014-10-03T22:18:27.000Z","005C0000006wSJzIAM","2014-10-03T22:18:27.000Z","","","","0018000000Y9ooBAAR","7/30/2014",NA,NA,FALSE,"10/2/2013",0,"Salesforce","","Associate's (2 year)","6/2/2013","Transferred out","","College","",2013,2,"",NA,NA,"",FALSE,"",TRUE,FALSE,NA,"0018000000Y9ooBAAR","Los Angeles Southwest College","Public 2 yr",19,"2 year (Noncompetiti",0,4516,910352
"1597","00380000010UhutAAC","a08C000000DkxWpIAJ",FALSE,NA,"2012-01-10T23:21:25.000Z","005C0000003sZiUIAU","2014-11-20T23:53:16.000Z","005C0000003teDhIAI","2014-11-20T23:53:16.000Z","","","","0018000000Y9oEbAAJ","12/30/2011",NA,NA,FALSE,"1/10/2012",0,"Salesforce","","Bachelor's (4-year)","9/1/2011","Withdrawn","","College","",2011,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,"0018000000Y9oEbAAJ","Antioch University-Los Angeles","Private 4 yr",0,"Not available",0,4458,91103045
"1598","00380000010UhutAAC","a08C000000HTN4dIAH",FALSE,NA,"2012-09-10T04:54:15.000Z","005C0000003teDhIAI","2012-12-19T16:16:05.000Z","005C0000003CMzbIAG","2012-12-19T16:16:05.000Z","","","","0018000000Y9oWvAAJ","",NA,NA,FALSE,"9/9/2012",0,"Salesforce","","Associate's (2 year)","9/9/2012","Attending","","College","",2011,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,"0018000000Y9oWvAAJ","El Camino Community College District","Public 2 yr",35.6,"2 year (Noncompetiti",0,4458,91103045
"1599","00380000010UhutAAC","a0880000008xTOCAA2",FALSE,NA,"2010-08-25T18:00:21.000Z","00580000003U34WAAS","2012-12-19T15:38:11.000Z","005C0000003CMzbIAG","2012-12-19T15:38:11.000Z","","","","0018000000Y9ncpAAB","6/30/2007",5,8,FALSE,"",0,"","","Certificate","9/1/2005","Graduated","","Middle School","",2011,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4458,91103045
"1600","00380000010UhutAAC","a08C000000AyNGzIAN",FALSE,NA,"2011-05-05T22:56:05.000Z","00580000003U38wAAC","2014-11-20T23:54:36.000Z","005C0000003teDhIAI","2014-11-20T23:54:36.000Z","","","","0018000000Y9onqAAB","",NA,NA,FALSE,"",0,"Salesforce","","Associate's (2 year)","1/30/2012","Did Not Enroll","","College","",2011,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,"0018000000Y9onqAAB","Long Beach City College","Public 2 yr",24.6,"2 year (Noncompetiti",0,4458,91103045
"1601","00380000010UhutAAC","a08C000000AyCXpIAN",FALSE,NA,"2011-04-19T18:22:37.000Z","005C0000003CDalIAG","2013-10-31T19:30:58.000Z","005C0000004gIFSIA2","2013-10-31T19:30:58.000Z","","","","001C000000q4SdRIAU","4/19/2011",NA,NA,FALSE,"",0,"","","High School Diploma","9/4/2007","Graduated","","High School","",2011,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4458,91103045
"1602","00380000010UhuTAAS","a08C000000B0lktIAB",FALSE,NA,"2011-09-01T04:40:18.000Z","005C0000003CDalIAG","2013-09-09T05:39:32.000Z","005C0000003CDalIAG","2013-09-09T05:39:32.000Z","","","","001C000000q3opJIAQ","6/7/2013",9,12,FALSE,"",0,"Salesforce","","High School Diploma","9/9/2009","Graduated","","High School","",2013,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4517,91203028
"1603","00380000010UhuTAAS","a0880000008xTNmAAM",FALSE,NA,"2010-08-25T18:00:21.000Z","00580000003U34WAAS","2012-12-19T15:38:11.000Z","005C0000003CMzbIAG","2012-12-19T15:38:11.000Z","","","","0018000000Y9ncpAAB","6/30/2009",5,8,FALSE,"",0,"","","Certificate","9/1/2006","Graduated","","Middle School","",2013,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4517,91203028
"1604","00380000010UhuTAAS","a08C000000B1me8IAB",FALSE,NA,"2011-11-07T18:28:41.000Z","005C0000003CDalIAG","2012-12-19T16:01:54.000Z","005C0000003CMzbIAG","2012-12-19T16:01:55.000Z","","","","0018000000kxhlzAAA","9/8/2009",9,9,FALSE,"11/7/2011",0,"Salesforce","","High School Diploma","8/31/2009","Transferred out","Placement","High School","",2013,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4517,91203028
"1605","00380000010UhuuAAC","a08C000000HTCqoIAH",FALSE,NA,"2012-08-22T21:55:46.000Z","005C0000003teDhIAI","2012-12-19T16:15:02.000Z","005C0000003CMzbIAG","2012-12-19T16:15:02.000Z","","","","0018000000Y9oo6AAB","",NA,NA,FALSE,"8/22/2012",0,"Salesforce","","Bachelor's (4-year)","8/22/2012","Attending","","College","",2012,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,"0018000000Y9oo6AAB","Los Angeles City College","Public 2 yr",18.1,"2 year (Noncompetiti",0,4466,91103049
"1606","00380000010UhuuAAC","a0880000008xTODAA2",FALSE,NA,"2010-08-25T18:00:21.000Z","00580000003U34WAAS","2012-12-19T15:38:11.000Z","005C0000003CMzbIAG","2012-12-19T15:38:11.000Z","","","","0018000000Y9ncpAAB","6/30/2008",5,8,FALSE,"",0,"Salesforce","","Certificate","9/1/2005","Graduated","","Middle School","",2012,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4466,91103049
"1607","00380000010UhuuAAC","a0880000008xefkAAA",FALSE,NA,"2010-08-27T20:16:13.000Z","00580000003U34WAAS","2013-11-07T00:59:00.000Z","005C0000003CMzbIAG","2013-11-07T00:59:00.000Z","","","","0018000000kxhmBAAQ","6/20/2012",9,NA,FALSE,"",0,"Salesforce","","High School Diploma","9/1/2008","Graduated","","High School","",2012,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4466,91103049
"1608","00380000010UhuUAAS","a0880000008xTNnAAM",FALSE,NA,"2010-08-25T18:00:21.000Z","00580000003U34WAAS","2012-12-19T15:38:11.000Z","005C0000003CMzbIAG","2012-12-19T15:38:11.000Z","","","","0018000000Y9ncpAAB","6/30/2009",5,8,FALSE,"",0,"","","Certificate","9/1/2006","Graduated","","Middle School","",2013,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4520,91203058
"1609","00380000010UhuUAAS","a08C000000B0oRtIAJ",FALSE,NA,"2011-09-06T19:38:37.000Z","005C0000003CDalIAG","2013-09-05T22:52:34.000Z","005C0000003CMzbIAG","2013-09-05T22:52:34.000Z","","","","001C000000q3opJIAQ","6/7/2013",9,12,FALSE,"",0,"Salesforce","","High School Diploma","9/9/2009","Graduated","","High School","",2013,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4520,91203058
"1610","00380000010UhuvAAC","a08C000000B0efsIAB",FALSE,NA,"2011-08-17T22:33:45.000Z","00580000003U38wAAC","2013-11-05T01:00:55.000Z","005C0000003teDhIAI","2013-11-05T01:00:55.000Z","","","","0018000000lVA6uAAG","6/30/2011",9,12,FALSE,"",0,"","","High School Diploma","9/1/2007","Graduated","","High School","",2011,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4308,91103078
"1611","00380000010UhuvAAC","a08C000000B1A6qIAF",FALSE,NA,"2011-09-23T20:56:06.000Z","005C0000003sZiUIAU","2014-11-21T01:05:46.000Z","005C0000003teDhIAI","2014-11-21T01:05:46.000Z","","","","0018000000Y9onqAAB","5/22/2012",NA,NA,FALSE,"",0,"Salesforce","","Associate's (2 year)","9/23/2011","Withdrawn","","College","",2011,2,"",NA,NA,"",FALSE,"",TRUE,FALSE,NA,"0018000000Y9onqAAB","Long Beach City College","Public 2 yr",24.6,"2 year (Noncompetiti",0,4308,91103078
"1612","00380000010UhuvAAC","a0880000008xTOEAA2",FALSE,NA,"2010-08-25T18:00:21.000Z","00580000003U34WAAS","2012-12-19T15:38:11.000Z","005C0000003CMzbIAG","2012-12-19T15:38:11.000Z","","","","0018000000Y9ncpAAB","6/30/2007",5,8,FALSE,"",0,"","","Certificate","9/1/2005","Graduated","","Middle School","",2011,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4308,91103078
"1613","00380000010UhuVAAS","a0880000008xTNoAAM",FALSE,NA,"2010-08-25T18:00:21.000Z","00580000003U34WAAS","2012-12-19T15:38:11.000Z","005C0000003CMzbIAG","2012-12-19T15:38:11.000Z","","","","0018000000juv5cAAA","6/30/2007",7,8,FALSE,"",0,"Salesforce","","Certificate","9/1/2005","Graduated","","Middle School","",2011,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4190,201104
"1614","00380000010UhuVAAS","a08C000000AyNHJIA3",FALSE,NA,"2011-05-05T22:57:24.000Z","00580000003U38wAAC","2015-06-18T23:24:42.000Z","005C0000003teDhIAI","2015-06-18T23:24:42.000Z","","","","0018000000Y9pLIAAZ","6/14/2015",NA,NA,FALSE,"8/18/2014",0,"Salesforce","Social Ecology: Psych and Social Behavior.","Bachelor's (4-year)","9/13/2011","Graduated","","College","Social Sciences",2011,3,"6/19/2015",NA,NA,"Psychology",FALSE,"Social Ecology",FALSE,FALSE,NA,"0018000000Y9pLIAAZ","University of California-Irvine","Public 4 yr",85.8,"Very Competitive",0.58,4190,201104
"1615","00380000010UhuVAAS","a08C000000B0eezIAB",FALSE,NA,"2011-08-17T22:17:33.000Z","00580000003U38wAAC","2013-11-04T23:38:50.000Z","005C0000003CMzbIAG","2013-11-04T23:38:50.000Z","","","","0018000000kxntKAAQ","6/28/2011",9,12,FALSE,"",0,"Salesforce","","High School Diploma","9/1/2007","Graduated","","High School","",2011,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4190,201104
"1616","00380000010UhuwAAC","a0880000008xTOFAA2",FALSE,NA,"2010-08-25T18:00:21.000Z","00580000003U34WAAS","2012-12-19T15:38:11.000Z","005C0000003CMzbIAG","2012-12-19T15:38:11.000Z","","","","0018000000Y9ncpAAB","6/30/2007",5,8,FALSE,"",0,"Salesforce","","Certificate","9/1/2005","Graduated","","Middle School","",2011,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4186,91103001
"1617","00380000010UhuwAAC","a0880000009YuVnAAK",FALSE,NA,"2010-10-25T17:26:59.000Z","00580000003U34WAAS","2014-04-03T22:00:49.000Z","00580000003U34WAAS","2014-04-03T22:00:50.000Z","","","","0018000000m8dCiAAI","6/30/2011",NA,NA,FALSE,"",0,"Salesforce","","High School Diploma","9/1/2007","Graduated","","High School","",2011,4,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4186,91103001
"1618","00380000010UhuwAAC","a08C000000AyNC7IAN",FALSE,NA,"2011-05-05T21:37:57.000Z","00580000003U38wAAC","2014-11-20T23:45:16.000Z","005C0000003teDhIAI","2014-11-20T23:45:16.000Z","","","","0018000000Y9ooCAAR","",NA,NA,FALSE,"7/14/2012",0,"Salesforce","Not enrolled for Fall.","Associate's (2 year)","1/30/2012","Did Not Enroll","Other","College","",2011,2,"",NA,NA,"",FALSE,"",TRUE,FALSE,NA,"0018000000Y9ooCAAR","Los Angeles Trade Technical College","Public 2 yr",23.5,"2 year (Noncompetiti",0,4186,91103001
"1619","00380000010UhuwAAC","a0880000008xefmAAA",FALSE,NA,"2010-08-27T20:16:13.000Z","00580000003U34WAAS","2012-12-19T15:39:46.000Z","005C0000003CMzbIAG","2012-12-19T15:39:46.000Z","","","","0018000000kxntPAAQ","8/31/2007",9,NA,FALSE,"",0,"Salesforce","","High School Diploma","8/30/2007","Transferred out","","High School","",2011,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4186,91103001
"1620","00380000010UhuWAAS","a08C000000OyOXyIAN",FALSE,NA,"2013-09-30T17:55:39.000Z","005C0000003CDalIAG","2014-11-20T19:26:08.000Z","005C0000003teDhIAI","2014-11-20T19:26:08.000Z","","","","0018000000Y9oWuAAJ","6/17/2013",NA,NA,FALSE,"11/20/2014",0,"Salesforce","","Associate's (2 year)","8/25/2012","Transferred out","","College","",2011,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,"0018000000Y9oWuAAJ","El Camino College","Public 2 yr",22.8,"2 year (Noncompetiti",0,4375,91103002
"1621","00380000010UhuWAAS","a0880000008xTNpAAM",FALSE,NA,"2010-08-25T18:00:21.000Z","00580000003U34WAAS","2012-12-19T15:38:11.000Z","005C0000003CMzbIAG","2012-12-19T15:38:11.000Z","","","","0018000000Y9ncpAAB","6/30/2007",5,8,FALSE,"",0,"Salesforce","","Certificate","9/1/2005","Graduated","","Middle School","",2011,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4375,91103002
"1622","00380000010UhuWAAS","a08C000000AyNGaIAN",FALSE,NA,"2011-05-05T22:53:02.000Z","00580000003U38wAAC","2015-05-11T21:41:38.000Z","005C0000003teDhIAI","2015-05-11T21:41:38.000Z","","","","0018000000Y9oFJAAZ","12/12/2014",NA,NA,FALSE,"11/20/2014",0,"Salesforce","MR confirmed via NSC and with other alumni who now attend El Camino.

Student left for 2nd year to attend El Camino and re-enrolled Fall 2013.","Bachelor's (4-year)","5/5/2011","Graduated","Other","College","",2011,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,"0018000000Y9oFJAAZ","Arizona State University","Public 4 yr",59.5,"Competitive",-0.17,4375,91103002
"1623","00380000010UhuWAAS","a0880000008xefDAAQ",FALSE,NA,"2010-08-27T20:16:07.000Z","00580000003U34WAAS","2014-04-03T22:00:49.000Z","00580000003U34WAAS","2014-04-03T22:00:50.000Z","","","","0018000000kxhlqAAA","6/30/2011",9,NA,FALSE,"",0,"Salesforce","Counselor: Ms. Lleva (no longer works at Animo Inglewood)","High School Diploma","9/1/2007","Graduated","","High School","",2011,2,"",3.05,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4375,91103002
"1624","00380000010UhuxAAC","a08C000000AyREXIA3",FALSE,NA,"2011-05-10T20:49:49.000Z","00580000003U38wAAC","2013-11-05T00:55:37.000Z","005C0000003teDhIAI","2013-11-05T00:55:37.000Z","","","","0018000000Y9p9eAAB","12/20/2011",NA,NA,FALSE,"",0,"Salesforce","Went to LATTC for the cosmetology program","Associate's (2 year)","5/10/2011","Transferred out","Academic","College","",2011,2,"",NA,NA,"",FALSE,"",TRUE,FALSE,NA,"0018000000Y9p9eAAB","Santa Monica College","Public 2 yr",38.4,"2 year (Noncompetiti",0,4385,91103006
"1625","00380000010UhuxAAC","a08C000000HUJ5vIAH",FALSE,NA,"2012-11-04T18:50:40.000Z","005C0000003teDhIAI","2014-12-12T00:47:34.000Z","005C0000006wSJzIAM","2014-12-12T00:47:34.000Z","","","","0018000000Y9ooCAAR","9/30/2014",NA,NA,FALSE,"12/11/2014",0,"Salesforce","Cosmetology","Certificate","11/4/2012","Graduated","","College","",2011,2,"",NA,NA,"Cosmetology",FALSE,"",FALSE,FALSE,NA,"0018000000Y9ooCAAR","Los Angeles Trade Technical College","Public 2 yr",23.5,"2 year (Noncompetiti",0,4385,91103006
"1626","00380000010UhuxAAC","a0880000008xefnAAA",FALSE,NA,"2010-08-27T20:16:13.000Z","00580000003U34WAAS","2013-11-05T00:55:22.000Z","005C0000003teDhIAI","2013-11-05T00:55:22.000Z","","","","0018000000kxhmIAAQ","6/28/2011",9,12,FALSE,"",0,"Salesforce","Counselor: Mr. Farlans","High School Diploma","9/1/2007","Graduated","","High School","",2011,0,"",2.2,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4385,91103006
"1627","00380000010UhuxAAC","a0880000008xTOGAA2",FALSE,NA,"2010-08-25T18:00:21.000Z","00580000003U34WAAS","2012-12-19T15:38:11.000Z","005C0000003CMzbIAG","2012-12-19T15:38:11.000Z","","","","0018000000Y9ncpAAB","6/30/2007",5,8,FALSE,"",0,"Salesforce","","Certificate","9/1/2005","Graduated","","Middle School","",2011,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4385,91103006
"1628","00380000010UhuyAAC","a0880000008z3QIAAY",FALSE,NA,"2010-09-21T04:00:02.000Z","00580000003U38wAAC","2013-11-05T02:02:17.000Z","005C0000003CMzbIAG","2013-11-05T02:02:17.000Z","","","","0018000000kxntVAAQ","6/9/2011",9,12,FALSE,"",0,"Salesforce","Counselor: Bruce Murray","High School Diploma","9/5/2007","Graduated","","High School","",2011,4,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4396,91103033
"1629","00380000010UhuyAAC","a08C000000B18IGIAZ",FALSE,NA,"2011-09-21T17:23:05.000Z","005C0000003CDalIAG","2014-11-21T01:02:24.000Z","005C0000003teDhIAI","2014-11-21T01:02:25.000Z","","","","0018000000Y9pGwAAJ","12/15/2011",NA,NA,FALSE,"",0,"Salesforce","Currently in the US Navy","Bachelor's (4-year)","9/21/2011","Withdrawn","","College","",2011,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,"0018000000Y9pGwAAJ","The Art Institute of California-San Diego","Private 4 yr",44.9,"Noncompetitive",0,4396,91103033
"1630","00380000010UhuyAAC","a0880000008xTOHAA2",FALSE,NA,"2010-08-25T18:00:21.000Z","00580000003U34WAAS","2012-12-19T15:38:20.000Z","005C0000003CMzbIAG","2012-12-19T15:38:20.000Z","","","","0018000000Y9ncpAAB","6/30/2007",5,8,FALSE,"",0,"Salesforce","","Certificate","9/1/2005","Graduated","","Middle School","",2011,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4396,91103033
"1631","00380000010UhuYAAS","a0880000008xTNrAAM",FALSE,NA,"2010-08-25T18:00:21.000Z","00580000003U34WAAS","2012-12-19T15:38:11.000Z","005C0000003CMzbIAG","2012-12-19T15:38:11.000Z","","","","0018000000Y9ncpAAB","6/30/2007",5,8,FALSE,"",1850,"Salesforce","","Certificate","9/1/2005","Graduated","","Middle School","",2011,0,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4208,91103007
"1632","00380000010UhuYAAS","a0880000008xefOAAQ",FALSE,NA,"2010-08-27T20:16:13.000Z","00580000003U34WAAS","2013-11-04T23:38:52.000Z","005C0000003CMzbIAG","2013-11-04T23:38:52.000Z","","","","0018000000kxhmMAAQ","6/20/2011",9,12,FALSE,"",1850,"Salesforce","Counselor: Lisa Perry
lisaperry@newroads.org","High School Diploma","9/1/2007","Graduated","","High School","",2011,2,"",3.87,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4208,91103007
"1633","00380000010UhuYAAS","a08C000000AyNEwIAN",FALSE,NA,"2011-05-05T22:24:40.000Z","00580000003U38wAAC","2015-08-25T23:40:58.000Z","005C0000003teDhIAI","2015-08-25T23:40:58.000Z","","","","0018000000Y9oJgAAJ","5/8/2015",NA,NA,FALSE,"8/25/2015",1850,"Salesforce","Graduated with BS in Biomedical Engineering.","Bachelor's (4-year)","5/5/2011","Graduated","","College","",2011,2,"5/15/2015",NA,2015,"",FALSE,"",FALSE,FALSE,NA,"0018000000Y9oJgAAJ","Boston University","Private 4 yr",84.5,"Highly Competitive",1.37,4208,91103007
"1634","00380000010UhuzAAC","a08C000000Njuf8IAB",FALSE,NA,"2013-08-18T17:59:37.000Z","005C0000003CDalIAG","2013-08-18T18:18:03.000Z","005C0000003CMzbIAG","2013-08-18T18:18:03.000Z","","","","0018000000m8RqRAAU","12/8/2009",NA,NA,FALSE,"8/18/2013",0,"Salesforce","MR confirmed via Cal Pads.","High School Diploma","10/26/2009","Transferred out","Other","High School","",2011,4,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4371,91103034
"1635","00380000010UhuzAAC","a08C000000Njuf3IAB",FALSE,NA,"2013-08-18T17:56:37.000Z","005C0000003CDalIAG","2013-08-18T18:18:03.000Z","005C0000003CMzbIAG","2013-08-18T18:18:03.000Z","","","","001C000000t871lIAA","10/22/2009",NA,NA,FALSE,"8/18/2013",0,"Salesforce","MR confirmed in Cal Pads","High School Diploma","10/2/2009","Transferred out","Other","High School","",2011,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4371,91103034
"1636","00380000010UhuzAAC","a08C000000NjufIIAR",FALSE,NA,"2013-08-18T18:03:59.000Z","005C0000003CDalIAG","2014-11-20T23:06:41.000Z","005C0000003teDhIAI","2014-11-20T23:06:41.000Z","","","","001C000000t86y3IAA","1/24/2014",NA,NA,FALSE,"11/20/2014",0,"Salesforce","MR and LW confirmed via Cal Pads. The Cal Pads exit code used to explain why Leron left was ""E400"" which means the school does not know why the student left the school.","High School Diploma","10/24/2012","Withdrawn","Other","Alternative Program","",2011,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4371,91103034
"1637","00380000010UhuzAAC","a08C000000NjufDIAR",FALSE,NA,"2013-08-18T18:01:42.000Z","005C0000003CDalIAG","2013-08-18T18:18:03.000Z","005C0000003CMzbIAG","2013-08-18T18:18:03.000Z","","","","0018000000kxhlrAAA","6/16/2011",NA,NA,FALSE,"8/18/2013",0,"Salesforce","MR confirmed via Cal Pads. Counselor also confirmed that he did not finish coursework at the school in time to graduate.","High School Diploma","12/9/2009","Transferred out","Academic","High School","",2011,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4371,91103034
"1638","00380000010UhuzAAC","a0880000008xefpAAA",FALSE,NA,"2010-08-27T20:16:13.000Z","00580000003U34WAAS","2013-08-18T18:18:04.000Z","005C0000003CMzbIAG","2013-08-18T18:18:04.000Z","","","","0018000000kxhlrAAA","8/23/2009",9,NA,FALSE,"8/18/2013",0,"Salesforce","Counselor reported that Leron was incredibly smart, but missed school very often. She also reported that he did not complete much school work and was quite lazy.","High School Diploma","8/27/2007","Transferred out","Social","High School","",2011,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4371,91103034
"1639","00380000010UhuzAAC","a08C000000NjueyIAB",FALSE,NA,"2013-08-18T17:55:28.000Z","005C0000003CDalIAG","2013-08-18T18:18:02.000Z","005C0000003CMzbIAG","2013-08-18T18:18:02.000Z","","","","001C000000vJ3ulIAC","9/30/2009",NA,NA,FALSE,"8/18/2013",0,"Salesforce","","High School Diploma","9/7/2009","Withdrawn","Other","Alternative Program","",2011,2,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4371,91103034
"1640","00380000010UhuzAAC","a08C000000NkrigIAB",FALSE,NA,"2013-08-26T22:35:15.000Z","005C0000003CDalIAG","2013-08-26T23:25:27.000Z","005C0000003CMzbIAG","2013-08-26T23:25:27.000Z","","","","001C0000017SSeLIAW","8/28/2012",NA,NA,FALSE,"8/26/2013",0,"Salesforce","MR confirmed via Cal Pads.","GED","11/10/2011","Transferred out","Other","Alternative Program","",2011,4,"",NA,NA,"",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,4371,91103034
