caaspp_2015_ela_id,student_id,caaspp_2015_ela_testGradeLevel,caaspp_2015_ela_testTakenText,caaspp_2015_assessType,caaspp_2015_ela_testDate,caaspp_2015_ela_performanceLevel,caaspp_2015_ela_performanceLevelText,caaspp_2015_ela_scaleScore,caaspp_2015_ela_errorbandMin,caaspp_2015_ela_errorbandMax,caaspp_2015_ela_cluster1Text,caaspp_2015_ela_cluster1PerformanceLevel,caaspp_2015_ela_cluster1PerformanceLevelText,caaspp_2015_ela_cluster1ScaleScore,caaspp_2015_ela_cluster1errorbandMin,caaspp_2015_ela_cluster1errorbandMax,caaspp_2015_ela_cluster2Text,caaspp_2015_ela_cluster2PerformanceLevel,caaspp_2015_ela_cluster2PerformanceLevelText,caaspp_2015_ela_cluster2ScaleScore,caaspp_2015_ela_cluster2errorbandMin,caaspp_2015_ela_cluster2errorbandMax,caaspp_2015_ela_cluster3Text,caaspp_2015_ela_cluster3PerformanceLevel,caaspp_2015_ela_cluster3PerformanceLevelText,caaspp_2015_ela_cluster3ScaleScore,caaspp_2015_ela_cluster3errorbandMin,caaspp_2015_ela_cluster3errorbandMax,caaspp_2015_ela_cluster4Text,caaspp_2015_ela_cluster4PerformanceLevel,caaspp_2015_ela_cluster4PerformanceLevelText,caaspp_2015_ela_cluster4ScaleScore,caaspp_2015_ela_cluster4errorbandMin,caaspp_2015_ela_cluster4errorbandMax,caaspp_2015_assessYear,caaspp_2015_assessSubject,caaspp_2015_assessmentGuid,caaspp_2015_assessmentLocationID,caaspp_2015_assessmentLocation,caaspp_2015_assessmentLevel,caaspp_2015_ela_accomASL,caaspp_2015_ela_accomNoiseBuffer,caaspp_2015_ela_accomPrintOnDemandItems,caaspp_2015_ela_accomBraille,caaspp_2015_ela_accomClosedCaptioning,caaspp_2015_ela_accomTextToSpeech,caaspp_2015_ela_accomAbacus,caaspp_2015_ela_accomAlternateResponseOptions,caaspp_2015_ela_accomCalc,caaspp_2015_ela_accomMultiplicationTable,caaspp_2015_ela_accomPrintOnDemand,caaspp_2015_ela_accomReadAloud,caaspp_2015_ela_accomScribe,caaspp_2015_ela_accomSpeechToText,caaspp_2015_ela_accomStreamLineMode
1808,14748,5,Grade 5 ELA Summative (Final),Summative (Final),\N,2,Standard Nearly Met,2499,2473,2525,Reading,1,Below Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2299,14599,5,Grade 5 ELA Summative (Final),Summative (Final),\N,2,Standard Nearly Met,2485,2461,2509,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2352,15040,5,Grade 5 ELA Summative (Final),Summative (Final),\N,1,Standard Not Met,2336,2305,2367,Reading,1,Below Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,1,Below Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1949,14920,5,Grade 5 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2537,2512,2562,Reading,2,At/Near Standard,\N,\N,\N,Writing,3,Above Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1962,13737,5,Grade 5 ELA Summative (Final),Summative (Final),\N,4,Standard Exceeded,2599,2573,2625,Reading,3,Above Standard,\N,\N,\N,Writing,3,Above Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1698,14882,5,Grade 5 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2542,2517,2567,Reading,2,At/Near Standard,\N,\N,\N,Writing,3,Above Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1871,14166,6,Grade 6 ELA Summative (Final),Summative (Final),\N,2,Standard Nearly Met,2466,2438,2494,Reading,2,At/Near Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,1,Below Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2318,12954,6,Grade 6 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2588,2563,2613,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1818,14714,5,Grade 5 ELA Summative (Final),Summative (Final),\N,1,Standard Not Met,2368,2342,2394,Reading,1,Below Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,1,Below Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1940,14664,5,Grade 5 ELA Summative (Final),Summative (Final),\N,1,Standard Not Met,2419,2395,2443,Reading,1,Below Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,1,Below Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2079,3316,8,Grade 8 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2574,2547,2601,Reading,3,Above Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1739,13941,5,Grade 5 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2577,2552,2602,Reading,3,Above Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1159,14638,5,Grade 5 ELA Summative (Final),Summative (Final),\N,1,Standard Not Met,2321,2288,2354,Reading,1,Below Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,1,Below Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1630,13936,5,Grade 5 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2502,2477,2527,Reading,1,Below Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1834,13931,5,Grade 5 ELA Summative (Final),Summative (Final),\N,2,Standard Nearly Met,2464,2440,2488,Reading,1,Below Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
679,14138,5,Grade 5 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2519,2494,2544,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1704,14749,5,Grade 5 ELA Summative (Final),Summative (Final),\N,1,Standard Not Met,2327,2296,2358,Reading,1,Below Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,1,Below Standard,\N,\N,\N,Research/Inquiry,1,Below Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1160,13754,5,Grade 5 ELA Summative (Final),Summative (Final),\N,2,Standard Nearly Met,2458,2433,2483,Reading,1,Below Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2175,14458,5,Grade 5 ELA Summative (Final),Summative (Final),\N,1,Standard Not Met,2441,2418,2464,Reading,2,At/Near Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,1,Below Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2098,14307,5,Grade 5 ELA Summative (Final),Summative (Final),\N,1,Standard Not Met,2440,2417,2463,Reading,2,At/Near Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,1,Below Standard,\N,\N,\N,Research/Inquiry,1,Below Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
376,10948,3,Grade 3 ELA Summative (Final),Summative (Final),\N,2,Standard Nearly Met,2418,2396,2440,Reading,1,Below Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
597,6825,3,Grade 3 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2481,2459,2503,Reading,2,At/Near Standard,\N,\N,\N,Writing,3,Above Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
938,6442,5,Grade 5 ELA Summative (Final),Summative (Final),\N,4,Standard Exceeded,2680,2649,2701,Reading,3,Above Standard,\N,\N,\N,Writing,3,Above Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1329,6446,5,Grade 5 ELA Summative (Final),Summative (Final),\N,2,Standard Nearly Met,2489,2465,2513,Reading,2,At/Near Standard,\N,\N,\N,Writing,3,Above Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,1,Below Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1433,6509,5,Grade 5 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2520,2496,2544,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
495,7198,4,Grade 4 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2515,2492,2538,Reading,2,At/Near Standard,\N,\N,\N,Writing,3,Above Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
621,7098,4,Grade 4 ELA Summative (Final),Summative (Final),\N,2,Standard Nearly Met,2456,2432,2480,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1891,14675,5,Grade 5 ELA Summative (Final),Summative (Final),\N,2,Standard Nearly Met,2478,2454,2502,Reading,1,Below Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
891,14857,5,Grade 5 ELA Summative (Final),Summative (Final),\N,1,Standard Not Met,2358,2329,2387,Reading,1,Below Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,1,Below Standard,\N,\N,\N,Research/Inquiry,1,Below Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1090,14955,5,Grade 5 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2514,2490,2538,Reading,2,At/Near Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
504,6860,4,Grade 4 ELA Summative (Final),Summative (Final),\N,1,Standard Not Met,2414,2389,2439,Reading,2,At/Near Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1923,14096,5,Grade 5 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2574,2550,2598,Reading,3,Above Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
525,7177,3,Grade 3 ELA Summative (Final),Summative (Final),\N,4,Standard Exceeded,2510,2488,2532,Reading,3,Above Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1960,6456,5,Grade 5 ELA Summative (Final),Summative (Final),\N,4,Standard Exceeded,2610,2585,2635,Reading,3,Above Standard,\N,\N,\N,Writing,3,Above Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2061,14429,5,Grade 5 ELA Summative (Final),Summative (Final),\N,1,Standard Not Met,2412,2386,2438,Reading,1,Below Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
973,14665,5,Grade 5 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2515,2491,2539,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1974,14669,5,Grade 5 ELA Summative (Final),Summative (Final),\N,2,Standard Nearly Met,2495,2472,2518,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
389,6908,3,Grade 3 ELA Summative (Final),Summative (Final),\N,1,Standard Not Met,2366,2341,2391,Reading,2,At/Near Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
618,7110,4,Grade 4 ELA Summative (Final),Summative (Final),\N,4,Standard Exceeded,2561,2536,2586,Reading,3,Above Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1710,13375,7,Grade 7 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2557,2531,2583,Reading,1,Below Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1918,13733,5,Grade 5 ELA Summative (Final),Summative (Final),\N,4,Standard Exceeded,2662,2635,2689,Reading,3,Above Standard,\N,\N,\N,Writing,3,Above Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1932,6454,5,Grade 5 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2505,2481,2529,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
410,6702,3,Grade 3 ELA Summative (Final),Summative (Final),\N,4,Standard Exceeded,2512,2487,2537,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
550,7057,3,Grade 3 ELA Summative (Final),Summative (Final),\N,1,Standard Not Met,2305,2276,2334,Reading,1,Below Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,1,Below Standard,\N,\N,\N,Research/Inquiry,1,Below Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2063,14273,5,Grade 5 ELA Summative (Final),Summative (Final),\N,1,Standard Not Met,2330,2299,2361,Reading,1,Below Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,1,Below Standard,\N,\N,\N,Research/Inquiry,1,Below Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
420,6901,4,Grade 4 ELA Summative (Final),Summative (Final),\N,4,Standard Exceeded,2617,2589,2645,Reading,3,Above Standard,\N,\N,\N,Writing,3,Above Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
750,14488,6,Grade 6 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2533,2507,2559,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1700,14737,5,Grade 5 ELA Summative (Final),Summative (Final),\N,1,Standard Not Met,2431,2406,2456,Reading,1,Below Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
585,7069,4,Grade 4 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2500,2476,2524,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
275,6531,4,Grade 4 ELA Summative (Final),Summative (Final),\N,4,Standard Exceeded,2562,2538,2586,Reading,2,At/Near Standard,\N,\N,\N,Writing,3,Above Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
633,7046,4,Grade 4 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2531,2505,2557,Reading,2,At/Near Standard,\N,\N,\N,Writing,3,Above Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1715,14478,5,Grade 5 ELA Summative (Final),Summative (Final),\N,1,Standard Not Met,2374,2348,2400,Reading,1,Below Standard,\N,\N,\N,Writing,1,Below Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
262,11177,3,Grade 3 ELA Summative (Final),Summative (Final),\N,4,Standard Exceeded,2508,2485,2531,Reading,3,Above Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1580,14579,5,Grade 5 ELA Summative (Final),Summative (Final),\N,2,Standard Nearly Met,2493,2470,2516,Reading,1,Below Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
466,7049,4,Grade 4 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2478,2454,2502,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
415,6799,3,Grade 3 ELA Summative (Final),Summative (Final),\N,4,Standard Exceeded,2605,2580,2623,Reading,3,Above Standard,\N,\N,\N,Writing,3,Above Standard,\N,\N,\N,Listening,3,Above Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
373,14752,3,Grade 3 ELA Summative (Final),Summative (Final),\N,2,Standard Nearly Met,2430,2407,2453,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1692,14117,5,Grade 5 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2541,2516,2566,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,3,Above Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
177,6959,4,Grade 4 ELA Summative (Final),Summative (Final),\N,3,Standard Met,2513,2489,2537,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
77,6617,3,Grade 3 ELA Summative (Final),Summative (Final),\N,2,Standard Nearly Met,2418,2397,2439,Reading,1,Below Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
233,7027,4,Grade 4 ELA Summative (Final),Summative (Final),\N,2,Standard Nearly Met,2439,2415,2463,Reading,2,At/Near Standard,\N,\N,\N,Writing,2,At/Near Standard,\N,\N,\N,Listening,2,At/Near Standard,\N,\N,\N,Research/Inquiry,2,At/Near Standard,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
